Sample in Buffer,Sample in Window,TRIGGER,ANC_SYSTEM/Waf[0]_12[23:0],ANC_SYSTEM/Waf[1]_13[23:0],ANC_SYSTEM/Waf[2]_14[23:0],ANC_SYSTEM/Waf[3]_15[23:0],ANC_SYSTEM/Waf[4]_16[23:0],ANC_SYSTEM/Waf[5]_17[23:0],ANC_SYSTEM/Waf[6]_18[23:0],ANC_SYSTEM/Waf[7]_19[23:0],ANC_SYSTEM/Waf[8]_20[23:0],ANC_SYSTEM/Waf[9]_21[23:0],ANC_SYSTEM/Waf[10]_22[23:0],ANC_SYSTEM/Waf[11]_23[23:0],ANC_SYSTEM/Waf[12]_24[23:0],ANC_SYSTEM/Waf[13]_25[23:0],ANC_SYSTEM/Waf[14]_26[23:0],ANC_SYSTEM/Waf[15]_27[23:0],ANC_SYSTEM/Waf[16]_28[23:0],ANC_SYSTEM/Waf[17]_29[23:0],ANC_SYSTEM/Waf[18]_30[23:0],ANC_SYSTEM/Waf[19]_31[23:0],ANC_SYSTEM/Waf[20]_32[23:0],ANC_SYSTEM/Waf[21]_33[23:0],ANC_SYSTEM/Waf[22]_34[23:0],ANC_SYSTEM/Waf[23]_35[23:0]
487,487,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
488,488,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
489,489,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
490,490,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
491,491,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
492,492,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
493,493,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
494,494,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
495,495,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
496,496,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
497,497,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
498,498,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
499,499,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
500,500,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
501,501,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
502,502,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
503,503,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
504,504,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
505,505,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
506,506,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
507,507,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
508,508,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
509,509,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
510,510,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
511,511,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
512,512,1,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
513,513,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
514,514,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
515,515,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
516,516,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
517,517,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
518,518,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
519,519,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
520,520,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
521,521,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
522,522,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
523,523,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
524,524,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
525,525,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
526,526,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
527,527,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
528,528,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
529,529,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
530,530,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
531,531,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
532,532,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
533,533,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
534,534,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
535,535,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
536,536,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
537,537,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
538,538,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
539,539,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
540,540,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
541,541,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
542,542,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
543,543,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
544,544,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
545,545,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
546,546,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
547,547,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
548,548,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
549,549,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
550,550,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
551,551,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
552,552,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
553,553,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
554,554,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
555,555,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
556,556,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
557,557,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
558,558,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
559,559,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
560,560,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
561,561,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
562,562,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
563,563,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
564,564,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
565,565,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
566,566,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
567,567,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
568,568,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
569,569,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
570,570,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
571,571,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
572,572,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
573,573,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
574,574,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
575,575,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
576,576,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
577,577,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
578,578,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
579,579,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
580,580,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
581,581,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
582,582,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
583,583,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
584,584,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
585,585,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
586,586,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
587,587,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
588,588,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
589,589,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
590,590,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
591,591,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
592,592,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
593,593,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
594,594,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
595,595,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
596,596,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
597,597,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
598,598,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
599,599,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
600,600,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
601,601,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
602,602,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
603,603,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
604,604,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
605,605,0,-895019,-512791,-2713774,-1425468,-512944,-4185668,-4674248,2036388,792615,2625622,-5101864,-4853545,-1841335,1015850,-6402784,-7153165,3579061,-1801994,-999686,1379973,-558565,-609169,-573464,-1381649
