Sample in Buffer,Sample in Window,TRIGGER,ANC_SYSTEM/Wanc[0]_24[23:0],ANC_SYSTEM/Wanc[1]_25[23:0],ANC_SYSTEM/Wanc[2]_26[23:0],ANC_SYSTEM/Wanc[3]_27[23:0],ANC_SYSTEM/Wanc[4]_28[23:0],ANC_SYSTEM/Wanc[5]_29[23:0],ANC_SYSTEM/Wanc[6]_30[23:0],ANC_SYSTEM/Wanc[7]_31[23:0],ANC_SYSTEM/Wanc[8]_32[23:0],ANC_SYSTEM/Wanc[9]_33[23:0],ANC_SYSTEM/Wanc[10]_34[23:0],ANC_SYSTEM/Wanc[11]_35[23:0],ANC_SYSTEM/Wanc[12]_36[23:0],ANC_SYSTEM/Wanc[13]_37[23:0],ANC_SYSTEM/Wanc[14]_38[23:0],ANC_SYSTEM/Wanc[15]_39[23:0],ANC_SYSTEM/Wanc[16]_40[23:0],ANC_SYSTEM/Wanc[17]_41[23:0],ANC_SYSTEM/Wanc[18]_42[23:0],ANC_SYSTEM/Wanc[19]_43[23:0],ANC_SYSTEM/Wanc[20]_44[23:0],ANC_SYSTEM/Wanc[21]_45[23:0],ANC_SYSTEM/Wanc[22]_46[23:0],ANC_SYSTEM/Wanc[23]_47[23:0],ANC_SYSTEM/Wanc[24]_48[23:0],ANC_SYSTEM/Wanc[25]_49[23:0],ANC_SYSTEM/Wanc[26]_50[23:0],ANC_SYSTEM/Wanc[27]_51[23:0],ANC_SYSTEM/Wanc[28]_52[23:0],ANC_SYSTEM/Wanc[29]_53[23:0],ANC_SYSTEM/Wanc[30]_54[23:0],ANC_SYSTEM/Wanc[31]_55[23:0]
483,483,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
484,484,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
485,485,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
486,486,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
487,487,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
488,488,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
489,489,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
490,490,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
491,491,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
492,492,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
493,493,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
494,494,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
495,495,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
496,496,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
497,497,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
498,498,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
499,499,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
500,500,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
501,501,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
502,502,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
503,503,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
504,504,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
505,505,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
506,506,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
507,507,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
508,508,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
509,509,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
510,510,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
511,511,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
512,512,1,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
513,513,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
514,514,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
515,515,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
516,516,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
517,517,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
518,518,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
519,519,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
520,520,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
521,521,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
522,522,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
523,523,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
524,524,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
525,525,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
526,526,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
527,527,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
528,528,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
529,529,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
530,530,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
531,531,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
532,532,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
533,533,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
534,534,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
535,535,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
536,536,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
537,537,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
538,538,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
539,539,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
540,540,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
541,541,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
542,542,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
543,543,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
544,544,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
545,545,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
546,546,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
547,547,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
548,548,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
549,549,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
550,550,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
551,551,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
552,552,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
553,553,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
554,554,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
555,555,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
556,556,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
557,557,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
558,558,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
559,559,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
560,560,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
561,561,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
562,562,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
563,563,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
564,564,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
565,565,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
566,566,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
567,567,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
568,568,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
569,569,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
570,570,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
571,571,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
572,572,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
573,573,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
574,574,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
575,575,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
576,576,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
577,577,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
578,578,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
579,579,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
580,580,0,2211960,2259817,2306311,2351831,2396007,2438780,2480343,2520825,2560370,2598067,2634710,2669822,2703559,2735753,2767003,2795914,2823508,2849485,2874153,2897261,2918558,2937986,2955694,2971880,2986480,2999038,3009842,3019202,3026077,3030896,3034499,3035181
