Sample in Buffer,Sample in Window,TRIGGER,ANC_SYSTEM/Wanc[0]_24[23:0],ANC_SYSTEM/Wanc[1]_25[23:0],ANC_SYSTEM/Wanc[2]_26[23:0],ANC_SYSTEM/Wanc[3]_27[23:0],ANC_SYSTEM/Wanc[4]_28[23:0],ANC_SYSTEM/Wanc[5]_29[23:0],ANC_SYSTEM/Wanc[6]_30[23:0],ANC_SYSTEM/Wanc[7]_31[23:0],ANC_SYSTEM/Wanc[8]_32[23:0],ANC_SYSTEM/Wanc[9]_33[23:0],ANC_SYSTEM/Wanc[10]_34[23:0],ANC_SYSTEM/Wanc[11]_35[23:0],ANC_SYSTEM/Wanc[12]_36[23:0],ANC_SYSTEM/Wanc[13]_37[23:0],ANC_SYSTEM/Wanc[14]_38[23:0],ANC_SYSTEM/Wanc[15]_39[23:0],ANC_SYSTEM/Wanc[16]_40[23:0],ANC_SYSTEM/Wanc[17]_41[23:0],ANC_SYSTEM/Wanc[18]_42[23:0],ANC_SYSTEM/Wanc[19]_43[23:0],ANC_SYSTEM/Wanc[20]_44[23:0],ANC_SYSTEM/Wanc[21]_45[23:0],ANC_SYSTEM/Wanc[22]_46[23:0],ANC_SYSTEM/Wanc[23]_47[23:0],ANC_SYSTEM/Wanc[24]_48[23:0],ANC_SYSTEM/Wanc[25]_49[23:0],ANC_SYSTEM/Wanc[26]_50[23:0],ANC_SYSTEM/Wanc[27]_51[23:0],ANC_SYSTEM/Wanc[28]_52[23:0],ANC_SYSTEM/Wanc[29]_53[23:0],ANC_SYSTEM/Wanc[30]_54[23:0],ANC_SYSTEM/Wanc[31]_55[23:0]
176,176,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
177,177,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
178,178,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
179,179,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
180,180,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
181,181,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
182,182,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
183,183,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
184,184,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
185,185,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
186,186,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
187,187,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
188,188,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
189,189,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
190,190,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
191,191,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
192,192,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
193,193,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
194,194,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
195,195,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
196,196,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
197,197,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
198,198,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
199,199,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
200,200,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
201,201,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
202,202,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
203,203,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
204,204,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
205,205,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
206,206,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
207,207,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
208,208,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
209,209,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
210,210,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
211,211,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
212,212,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
213,213,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
214,214,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
215,215,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
216,216,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
217,217,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
218,218,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
219,219,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
220,220,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
221,221,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
222,222,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
223,223,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
224,224,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
225,225,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
226,226,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
227,227,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
228,228,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
229,229,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
230,230,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
231,231,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
232,232,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
233,233,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
234,234,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
235,235,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
236,236,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
237,237,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
238,238,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
239,239,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
240,240,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
241,241,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
242,242,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
243,243,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
244,244,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
245,245,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
246,246,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
247,247,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
248,248,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
249,249,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
250,250,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
251,251,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
252,252,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
253,253,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
254,254,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
255,255,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
256,256,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
257,257,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
258,258,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
259,259,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
260,260,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
261,261,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
262,262,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
263,263,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
264,264,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
265,265,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
266,266,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
267,267,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
268,268,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
269,269,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
270,270,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
271,271,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
272,272,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
273,273,0,2015242,2056893,2097351,2137027,2175423,2212647,2248656,2283564,2317815,2350344,2381771,2411981,2440960,2468438,2495072,2519508,2542829,2564426,2585090,2604209,2621793,2637562,2651862,2664814,2676132,2685728,2693708,2700478,2704858,2707308,2708645,2707309
