Sample in Buffer,Sample in Window,TRIGGER,ANC_SYSTEM/Wsp[0]_36[23:0],ANC_SYSTEM/Wsp[1]_37[23:0],ANC_SYSTEM/Wsp[2]_38[23:0],ANC_SYSTEM/Wsp[3]_39[23:0],ANC_SYSTEM/Wsp[4]_40[23:0],ANC_SYSTEM/Wsp[5]_41[23:0],ANC_SYSTEM/Wsp[6]_42[23:0],ANC_SYSTEM/Wsp[7]_43[23:0],ANC_SYSTEM/Wsp[8]_44[23:0],ANC_SYSTEM/Wsp[9]_45[23:0],ANC_SYSTEM/Wsp[10]_46[23:0],ANC_SYSTEM/Wsp[11]_47[23:0]
498,498,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
499,499,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
500,500,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
501,501,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
502,502,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
503,503,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
504,504,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
505,505,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
506,506,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
507,507,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
508,508,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
509,509,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
510,510,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
511,511,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
512,512,1,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
513,513,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
514,514,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
515,515,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
516,516,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
517,517,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
518,518,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
519,519,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
520,520,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
521,521,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
522,522,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
523,523,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
524,524,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
525,525,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
526,526,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
527,527,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
528,528,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
529,529,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
530,530,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
531,531,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
532,532,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
533,533,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
534,534,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
535,535,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
536,536,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
537,537,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
538,538,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
539,539,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
540,540,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
541,541,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
542,542,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
543,543,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
544,544,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
545,545,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
546,546,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
547,547,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
548,548,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
549,549,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
550,550,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
551,551,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
552,552,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
553,553,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
554,554,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
555,555,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
556,556,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
557,557,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
558,558,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
559,559,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
560,560,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
561,561,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
562,562,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
563,563,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
564,564,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
565,565,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
566,566,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
567,567,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
568,568,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
569,569,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
570,570,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
571,571,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
572,572,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
573,573,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
574,574,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
575,575,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
576,576,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
577,577,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
578,578,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
579,579,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
580,580,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
581,581,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
582,582,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
583,583,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
584,584,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
585,585,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
586,586,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
587,587,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
588,588,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
589,589,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
590,590,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
591,591,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
592,592,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
593,593,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
594,594,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
595,595,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
596,596,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
597,597,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
598,598,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
599,599,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
600,600,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
601,601,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
602,602,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
603,603,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
604,604,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
605,605,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
606,606,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
607,607,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
608,608,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
609,609,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
610,610,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
611,611,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
612,612,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
613,613,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
614,614,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
615,615,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
616,616,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
617,617,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
618,618,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
619,619,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
620,620,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
621,621,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
622,622,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
623,623,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
624,624,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
625,625,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
626,626,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
627,627,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
628,628,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
629,629,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
630,630,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
631,631,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
632,632,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
633,633,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
634,634,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
635,635,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
636,636,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
637,637,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
638,638,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
639,639,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
640,640,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
641,641,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
642,642,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
643,643,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
644,644,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
645,645,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
646,646,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
647,647,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
648,648,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
649,649,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
650,650,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
651,651,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
652,652,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
653,653,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
654,654,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
655,655,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
656,656,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
657,657,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
658,658,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
659,659,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
660,660,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
661,661,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
662,662,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
663,663,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
664,664,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
665,665,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
666,666,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
667,667,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
668,668,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
669,669,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
670,670,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
671,671,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
672,672,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
673,673,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
674,674,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
675,675,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
676,676,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
677,677,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
678,678,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
679,679,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
680,680,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
681,681,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
682,682,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
683,683,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
684,684,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
685,685,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
686,686,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
687,687,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
688,688,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
689,689,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
690,690,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
691,691,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
692,692,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
693,693,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
694,694,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
695,695,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
696,696,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
697,697,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
698,698,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
699,699,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
700,700,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
701,701,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
702,702,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
703,703,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
704,704,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
705,705,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
706,706,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
707,707,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
708,708,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
709,709,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
710,710,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
711,711,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
712,712,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
713,713,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
714,714,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
715,715,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
716,716,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
717,717,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
718,718,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
719,719,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
720,720,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
721,721,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
722,722,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
723,723,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
724,724,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
725,725,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
726,726,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
727,727,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
728,728,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
729,729,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
730,730,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
731,731,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
732,732,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
733,733,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
734,734,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
735,735,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
736,736,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
737,737,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
738,738,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
739,739,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
740,740,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
741,741,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
742,742,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
743,743,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
744,744,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
745,745,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
746,746,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
747,747,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
748,748,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
749,749,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
750,750,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
