Sample in Buffer,Sample in Window,TRIGGER,ANC_SYSTEM/Wanc[0]_24[23:0],ANC_SYSTEM/Wanc[1]_25[23:0],ANC_SYSTEM/Wanc[2]_26[23:0],ANC_SYSTEM/Wanc[3]_27[23:0],ANC_SYSTEM/Wanc[4]_28[23:0],ANC_SYSTEM/Wanc[5]_29[23:0],ANC_SYSTEM/Wanc[6]_30[23:0],ANC_SYSTEM/Wanc[7]_31[23:0],ANC_SYSTEM/Wanc[8]_32[23:0],ANC_SYSTEM/Wanc[9]_33[23:0],ANC_SYSTEM/Wanc[10]_34[23:0],ANC_SYSTEM/Wanc[11]_35[23:0],ANC_SYSTEM/Wanc[12]_36[23:0],ANC_SYSTEM/Wanc[13]_37[23:0],ANC_SYSTEM/Wanc[14]_38[23:0],ANC_SYSTEM/Wanc[15]_39[23:0],ANC_SYSTEM/Wanc[16]_40[23:0],ANC_SYSTEM/Wanc[17]_41[23:0],ANC_SYSTEM/Wanc[18]_42[23:0],ANC_SYSTEM/Wanc[19]_43[23:0],ANC_SYSTEM/Wanc[20]_44[23:0],ANC_SYSTEM/Wanc[21]_45[23:0],ANC_SYSTEM/Wanc[22]_46[23:0],ANC_SYSTEM/Wanc[23]_47[23:0],ANC_SYSTEM/Wanc[24]_48[23:0],ANC_SYSTEM/Wanc[25]_49[23:0],ANC_SYSTEM/Wanc[26]_50[23:0],ANC_SYSTEM/Wanc[27]_51[23:0],ANC_SYSTEM/Wanc[28]_52[23:0],ANC_SYSTEM/Wanc[29]_53[23:0],ANC_SYSTEM/Wanc[30]_54[23:0],ANC_SYSTEM/Wanc[31]_55[23:0]
484,484,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
485,485,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
486,486,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
487,487,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
488,488,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
489,489,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
490,490,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
491,491,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
492,492,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
493,493,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
494,494,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
495,495,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
496,496,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
497,497,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
498,498,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
499,499,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
500,500,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
501,501,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
502,502,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
503,503,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
504,504,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
505,505,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
506,506,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
507,507,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
508,508,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
509,509,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
510,510,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
511,511,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
512,512,1,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
513,513,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
514,514,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
515,515,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
516,516,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
517,517,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
518,518,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
519,519,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
520,520,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
521,521,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
522,522,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
523,523,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
524,524,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
525,525,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
526,526,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
527,527,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
528,528,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
529,529,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
530,530,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
531,531,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
532,532,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
533,533,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
534,534,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
535,535,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
536,536,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
537,537,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
538,538,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
539,539,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
540,540,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
541,541,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
542,542,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
543,543,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
544,544,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
545,545,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
546,546,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
547,547,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
548,548,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
549,549,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
550,550,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
551,551,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
552,552,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
553,553,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
554,554,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
555,555,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
556,556,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
557,557,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
558,558,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
559,559,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
560,560,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
561,561,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
562,562,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
563,563,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
564,564,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
565,565,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
566,566,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
567,567,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
568,568,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
569,569,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
570,570,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
571,571,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
572,572,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
573,573,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
574,574,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
575,575,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
576,576,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
577,577,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
578,578,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
579,579,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
580,580,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
581,581,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
582,582,0,844329,1188821,1544388,1907815,2275719,2647151,3020530,3394310,3767266,4134335,4489040,4823854,5131739,5404544,5636897,5823776,5963356,6054173,6096643,6091531,6041303,5949770,5812634,5624362,5385345,5100015,4790119,4476420,4158149,3833817,3502403,3173339
