Sample in Buffer,Sample in Window,TRIGGER,ANC_SYSTEM/Wanc[0]_24[23:0],ANC_SYSTEM/Wanc[1]_25[23:0],ANC_SYSTEM/Wanc[2]_26[23:0],ANC_SYSTEM/Wanc[3]_27[23:0],ANC_SYSTEM/Wanc[4]_28[23:0],ANC_SYSTEM/Wanc[5]_29[23:0],ANC_SYSTEM/Wanc[6]_30[23:0],ANC_SYSTEM/Wanc[7]_31[23:0],ANC_SYSTEM/Wanc[8]_32[23:0],ANC_SYSTEM/Wanc[9]_33[23:0],ANC_SYSTEM/Wanc[10]_34[23:0],ANC_SYSTEM/Wanc[11]_35[23:0],ANC_SYSTEM/Wanc[12]_36[23:0],ANC_SYSTEM/Wanc[13]_37[23:0],ANC_SYSTEM/Wanc[14]_38[23:0],ANC_SYSTEM/Wanc[15]_39[23:0],ANC_SYSTEM/Wanc[16]_40[23:0],ANC_SYSTEM/Wanc[17]_41[23:0],ANC_SYSTEM/Wanc[18]_42[23:0],ANC_SYSTEM/Wanc[19]_43[23:0],ANC_SYSTEM/Wanc[20]_44[23:0],ANC_SYSTEM/Wanc[21]_45[23:0],ANC_SYSTEM/Wanc[22]_46[23:0],ANC_SYSTEM/Wanc[23]_47[23:0],ANC_SYSTEM/Wanc[24]_48[23:0],ANC_SYSTEM/Wanc[25]_49[23:0],ANC_SYSTEM/Wanc[26]_50[23:0],ANC_SYSTEM/Wanc[27]_51[23:0],ANC_SYSTEM/Wanc[28]_52[23:0],ANC_SYSTEM/Wanc[29]_53[23:0],ANC_SYSTEM/Wanc[30]_54[23:0],ANC_SYSTEM/Wanc[31]_55[23:0]
242,242,0,1175579,1192755,1209303,1225352,1240388,1255043,1268780,1281964,1294713,1306478,1317339,1327482,1336715,1345183,1353254,1359919,1365710,1370546,1374715,1378051,1380523,1381628,1381927,1381569,1380286,1377931,1374715,1370602,1365095,1358491,1350893,1341906
243,243,0,1175579,1192755,1209303,1225352,1240388,1255043,1268780,1281964,1294713,1306478,1317339,1327482,1336715,1345183,1353254,1359919,1365710,1370546,1374715,1378051,1380523,1381628,1381927,1381569,1380286,1377931,1374715,1370602,1365095,1358491,1350893,1341906
244,244,0,1175579,1192755,1209303,1225352,1240388,1255043,1268780,1281964,1294713,1306478,1317339,1327482,1336715,1345183,1353254,1359919,1365710,1370546,1374715,1378051,1380523,1381628,1381927,1381569,1380286,1377931,1374715,1370602,1365095,1358491,1350893,1341906
245,245,0,1175579,1192755,1209303,1225352,1240388,1255043,1268780,1281964,1294713,1306478,1317339,1327482,1336715,1345183,1353254,1359919,1365710,1370546,1374715,1378051,1380523,1381628,1381927,1381569,1380286,1377931,1374715,1370602,1365095,1358491,1350893,1341906
246,246,0,1175579,1192756,1209304,1225353,1240389,1255044,1268781,1281965,1294714,1306479,1317340,1327483,1336716,1345184,1353255,1359920,1365711,1370547,1374716,1378052,1380524,1381629,1381928,1381570,1380287,1377932,1374716,1370603,1365096,1358492,1350894,1341907
247,247,0,1175579,1192756,1209304,1225353,1240389,1255044,1268781,1281965,1294714,1306479,1317340,1327483,1336716,1345184,1353255,1359920,1365711,1370547,1374716,1378052,1380524,1381629,1381928,1381570,1380287,1377932,1374716,1370603,1365096,1358492,1350894,1341907
248,248,0,1175579,1192756,1209304,1225353,1240389,1255044,1268781,1281965,1294714,1306479,1317340,1327483,1336716,1345184,1353255,1359920,1365711,1370547,1374716,1378052,1380524,1381629,1381928,1381570,1380287,1377932,1374716,1370603,1365096,1358492,1350894,1341907
249,249,0,1175579,1192756,1209304,1225353,1240389,1255044,1268781,1281965,1294714,1306479,1317340,1327483,1336716,1345184,1353255,1359920,1365711,1370547,1374716,1378052,1380524,1381629,1381928,1381570,1380287,1377932,1374716,1370603,1365096,1358492,1350894,1341907
250,250,0,1175579,1192756,1209304,1225353,1240389,1255044,1268781,1281965,1294714,1306479,1317340,1327483,1336716,1345184,1353255,1359920,1365711,1370547,1374716,1378052,1380524,1381629,1381928,1381570,1380287,1377932,1374716,1370603,1365096,1358492,1350894,1341907
251,251,0,1175579,1192756,1209304,1225353,1240389,1255044,1268781,1281965,1294714,1306479,1317340,1327483,1336716,1345184,1353255,1359920,1365711,1370547,1374716,1378052,1380524,1381629,1381928,1381570,1380287,1377932,1374716,1370603,1365096,1358492,1350894,1341907
252,252,0,1175579,1192756,1209304,1225353,1240389,1255044,1268781,1281965,1294714,1306479,1317340,1327483,1336716,1345184,1353255,1359920,1365711,1370547,1374716,1378052,1380524,1381629,1381928,1381570,1380287,1377932,1374716,1370603,1365096,1358492,1350894,1341907
253,253,0,1175579,1192756,1209304,1225353,1240389,1255044,1268781,1281965,1294714,1306479,1317340,1327483,1336716,1345184,1353255,1359920,1365711,1370547,1374716,1378052,1380524,1381629,1381928,1381570,1380287,1377932,1374716,1370603,1365096,1358492,1350894,1341907
254,254,0,1175579,1192756,1209305,1225354,1240390,1255045,1268782,1281966,1294715,1306480,1317341,1327484,1336717,1345185,1353256,1359921,1365712,1370548,1374717,1378053,1380525,1381630,1381929,1381571,1380288,1377933,1374717,1370604,1365097,1358493,1350895,1341908
255,255,0,1175579,1192756,1209305,1225354,1240390,1255045,1268782,1281966,1294715,1306480,1317341,1327484,1336717,1345185,1353256,1359921,1365712,1370548,1374717,1378053,1380525,1381630,1381929,1381571,1380288,1377933,1374717,1370604,1365097,1358493,1350895,1341908
256,256,0,1175579,1192756,1209305,1225354,1240390,1255045,1268782,1281966,1294715,1306480,1317341,1327484,1336717,1345185,1353256,1359921,1365712,1370548,1374717,1378053,1380525,1381630,1381929,1381571,1380288,1377933,1374717,1370604,1365097,1358493,1350895,1341908
257,257,0,1175579,1192756,1209305,1225354,1240390,1255045,1268782,1281966,1294715,1306480,1317341,1327484,1336717,1345185,1353256,1359921,1365712,1370548,1374717,1378053,1380525,1381630,1381929,1381571,1380288,1377933,1374717,1370604,1365097,1358493,1350895,1341908
258,258,0,1175579,1192756,1209305,1225354,1240390,1255045,1268782,1281966,1294715,1306480,1317341,1327484,1336717,1345185,1353256,1359921,1365712,1370548,1374717,1378053,1380525,1381630,1381929,1381571,1380288,1377933,1374717,1370604,1365097,1358493,1350895,1341908
259,259,0,1175579,1192756,1209305,1225354,1240390,1255045,1268782,1281966,1294715,1306480,1317341,1327484,1336717,1345185,1353256,1359921,1365712,1370548,1374717,1378053,1380525,1381630,1381929,1381571,1380288,1377933,1374717,1370604,1365097,1358493,1350895,1341908
260,260,0,1175579,1192756,1209305,1225354,1240390,1255045,1268782,1281966,1294715,1306480,1317341,1327484,1336717,1345185,1353256,1359921,1365712,1370548,1374717,1378053,1380525,1381630,1381929,1381571,1380288,1377933,1374717,1370604,1365097,1358493,1350895,1341908
261,261,0,1175579,1192756,1209305,1225354,1240390,1255045,1268782,1281966,1294715,1306480,1317341,1327484,1336717,1345185,1353256,1359921,1365712,1370548,1374717,1378053,1380525,1381630,1381929,1381571,1380288,1377933,1374717,1370604,1365097,1358493,1350895,1341908
262,262,0,1175579,1192756,1209305,1225354,1240390,1255045,1268782,1281966,1294715,1306480,1317341,1327484,1336717,1345185,1353256,1359921,1365712,1370548,1374717,1378053,1380525,1381630,1381929,1381571,1380288,1377933,1374717,1370604,1365097,1358493,1350895,1341908
263,263,0,1175579,1192756,1209305,1225355,1240391,1255046,1268783,1281967,1294716,1306481,1317342,1327485,1336718,1345186,1353257,1359922,1365713,1370549,1374718,1378054,1380526,1381631,1381930,1381572,1380289,1377934,1374718,1370605,1365098,1358494,1350896,1341909
264,264,0,1175579,1192756,1209305,1225355,1240391,1255046,1268783,1281967,1294716,1306481,1317342,1327485,1336718,1345186,1353257,1359922,1365713,1370549,1374718,1378054,1380526,1381631,1381930,1381572,1380289,1377934,1374718,1370605,1365098,1358494,1350896,1341909
265,265,0,1175579,1192756,1209305,1225355,1240391,1255046,1268783,1281967,1294716,1306481,1317342,1327485,1336718,1345186,1353257,1359922,1365713,1370549,1374718,1378054,1380526,1381631,1381930,1381572,1380289,1377934,1374718,1370605,1365098,1358494,1350896,1341909
266,266,0,1175579,1192756,1209305,1225355,1240391,1255046,1268783,1281967,1294716,1306481,1317342,1327485,1336718,1345186,1353257,1359922,1365713,1370549,1374718,1378054,1380526,1381631,1381930,1381572,1380289,1377934,1374718,1370605,1365098,1358494,1350896,1341909
267,267,0,1175579,1192756,1209305,1225355,1240391,1255046,1268783,1281967,1294716,1306481,1317342,1327485,1336718,1345186,1353257,1359922,1365713,1370549,1374718,1378054,1380526,1381631,1381930,1381572,1380289,1377934,1374718,1370605,1365098,1358494,1350896,1341909
268,268,0,1175579,1192756,1209305,1225355,1240391,1255046,1268783,1281967,1294716,1306481,1317342,1327485,1336718,1345186,1353257,1359922,1365713,1370549,1374718,1378054,1380526,1381631,1381930,1381572,1380289,1377934,1374718,1370605,1365098,1358494,1350896,1341909
269,269,0,1175579,1192756,1209305,1225355,1240391,1255046,1268783,1281967,1294716,1306481,1317342,1327485,1336718,1345186,1353257,1359922,1365713,1370549,1374718,1378054,1380526,1381631,1381930,1381572,1380289,1377934,1374718,1370605,1365098,1358494,1350896,1341909
270,270,0,1175579,1192756,1209305,1225355,1240391,1255046,1268783,1281967,1294716,1306481,1317342,1327485,1336718,1345186,1353257,1359922,1365713,1370549,1374718,1378054,1380526,1381631,1381930,1381572,1380289,1377934,1374718,1370605,1365098,1358494,1350896,1341909
271,271,0,1175579,1192756,1209305,1225355,1240392,1255047,1268784,1281968,1294717,1306482,1317343,1327486,1336719,1345187,1353258,1359923,1365714,1370550,1374719,1378055,1380527,1381632,1381931,1381573,1380290,1377935,1374719,1370606,1365099,1358495,1350897,1341910
272,272,0,1175579,1192756,1209305,1225355,1240392,1255047,1268784,1281968,1294717,1306482,1317343,1327486,1336719,1345187,1353258,1359923,1365714,1370550,1374719,1378055,1380527,1381632,1381931,1381573,1380290,1377935,1374719,1370606,1365099,1358495,1350897,1341910
273,273,0,1175579,1192756,1209305,1225355,1240392,1255047,1268784,1281968,1294717,1306482,1317343,1327486,1336719,1345187,1353258,1359923,1365714,1370550,1374719,1378055,1380527,1381632,1381931,1381573,1380290,1377935,1374719,1370606,1365099,1358495,1350897,1341910
274,274,0,1175579,1192756,1209305,1225355,1240392,1255047,1268784,1281968,1294717,1306482,1317343,1327486,1336719,1345187,1353258,1359923,1365714,1370550,1374719,1378055,1380527,1381632,1381931,1381573,1380290,1377935,1374719,1370606,1365099,1358495,1350897,1341910
275,275,0,1175579,1192756,1209305,1225355,1240392,1255047,1268784,1281968,1294717,1306482,1317343,1327486,1336719,1345187,1353258,1359923,1365714,1370550,1374719,1378055,1380527,1381632,1381931,1381573,1380290,1377935,1374719,1370606,1365099,1358495,1350897,1341910
276,276,0,1175579,1192756,1209305,1225355,1240392,1255047,1268784,1281968,1294717,1306482,1317343,1327486,1336719,1345187,1353258,1359923,1365714,1370550,1374719,1378055,1380527,1381632,1381931,1381573,1380290,1377935,1374719,1370606,1365099,1358495,1350897,1341910
277,277,0,1175579,1192756,1209305,1225355,1240392,1255047,1268784,1281968,1294717,1306482,1317343,1327486,1336719,1345187,1353258,1359923,1365714,1370550,1374719,1378055,1380527,1381632,1381931,1381573,1380290,1377935,1374719,1370606,1365099,1358495,1350897,1341910
278,278,0,1175579,1192756,1209305,1225355,1240392,1255047,1268784,1281968,1294717,1306482,1317343,1327486,1336719,1345187,1353258,1359923,1365714,1370550,1374719,1378055,1380527,1381632,1381931,1381573,1380290,1377935,1374719,1370606,1365099,1358495,1350897,1341910
279,279,0,1175579,1192756,1209305,1225355,1240392,1255047,1268784,1281968,1294717,1306482,1317343,1327486,1336719,1345187,1353258,1359923,1365714,1370550,1374719,1378055,1380527,1381632,1381931,1381573,1380290,1377935,1374719,1370606,1365099,1358495,1350897,1341910
280,280,0,1175579,1192756,1209306,1225356,1240393,1255048,1268785,1281969,1294718,1306483,1317344,1327487,1336720,1345188,1353259,1359924,1365715,1370551,1374720,1378056,1380528,1381633,1381932,1381574,1380291,1377936,1374720,1370607,1365100,1358496,1350898,1341911
281,281,0,1175579,1192756,1209306,1225356,1240393,1255048,1268785,1281969,1294718,1306483,1317344,1327487,1336720,1345188,1353259,1359924,1365715,1370551,1374720,1378056,1380528,1381633,1381932,1381574,1380291,1377936,1374720,1370607,1365100,1358496,1350898,1341911
282,282,0,1175579,1192756,1209306,1225356,1240393,1255048,1268785,1281969,1294718,1306483,1317344,1327487,1336720,1345188,1353259,1359924,1365715,1370551,1374720,1378056,1380528,1381633,1381932,1381574,1380291,1377936,1374720,1370607,1365100,1358496,1350898,1341911
283,283,0,1175579,1192756,1209306,1225356,1240393,1255048,1268785,1281969,1294718,1306483,1317344,1327487,1336720,1345188,1353259,1359924,1365715,1370551,1374720,1378056,1380528,1381633,1381932,1381574,1380291,1377936,1374720,1370607,1365100,1358496,1350898,1341911
284,284,0,1175579,1192756,1209306,1225356,1240393,1255048,1268785,1281969,1294718,1306483,1317344,1327487,1336720,1345188,1353259,1359924,1365715,1370551,1374720,1378056,1380528,1381633,1381932,1381574,1380291,1377936,1374720,1370607,1365100,1358496,1350898,1341911
285,285,0,1175579,1192756,1209306,1225356,1240393,1255048,1268785,1281969,1294718,1306483,1317344,1327487,1336720,1345188,1353259,1359924,1365715,1370551,1374720,1378056,1380528,1381633,1381932,1381574,1380291,1377936,1374720,1370607,1365100,1358496,1350898,1341911
286,286,0,1175579,1192756,1209306,1225356,1240393,1255048,1268785,1281969,1294718,1306483,1317344,1327487,1336720,1345188,1353259,1359924,1365715,1370551,1374720,1378056,1380528,1381633,1381932,1381574,1380291,1377936,1374720,1370607,1365100,1358496,1350898,1341911
287,287,0,1175579,1192756,1209306,1225356,1240393,1255048,1268785,1281969,1294718,1306483,1317344,1327487,1336720,1345188,1353259,1359924,1365715,1370551,1374720,1378056,1380528,1381633,1381932,1381574,1380291,1377936,1374720,1370607,1365100,1358496,1350898,1341911
288,288,0,1175579,1192756,1209306,1225357,1240394,1255049,1268786,1281970,1294719,1306484,1317345,1327488,1336721,1345189,1353260,1359925,1365716,1370552,1374721,1378057,1380529,1381634,1381933,1381575,1380292,1377937,1374721,1370608,1365101,1358497,1350899,1341912
289,289,0,1175579,1192756,1209306,1225357,1240394,1255049,1268786,1281970,1294719,1306484,1317345,1327488,1336721,1345189,1353260,1359925,1365716,1370552,1374721,1378057,1380529,1381634,1381933,1381575,1380292,1377937,1374721,1370608,1365101,1358497,1350899,1341912
290,290,0,1175579,1192756,1209306,1225357,1240394,1255049,1268786,1281970,1294719,1306484,1317345,1327488,1336721,1345189,1353260,1359925,1365716,1370552,1374721,1378057,1380529,1381634,1381933,1381575,1380292,1377937,1374721,1370608,1365101,1358497,1350899,1341912
291,291,0,1175579,1192756,1209306,1225357,1240394,1255049,1268786,1281970,1294719,1306484,1317345,1327488,1336721,1345189,1353260,1359925,1365716,1370552,1374721,1378057,1380529,1381634,1381933,1381575,1380292,1377937,1374721,1370608,1365101,1358497,1350899,1341912
292,292,0,1175579,1192756,1209306,1225357,1240394,1255049,1268786,1281970,1294719,1306484,1317345,1327488,1336721,1345189,1353260,1359925,1365716,1370552,1374721,1378057,1380529,1381634,1381933,1381575,1380292,1377937,1374721,1370608,1365101,1358497,1350899,1341912
293,293,0,1175579,1192756,1209306,1225357,1240394,1255049,1268786,1281970,1294719,1306484,1317345,1327488,1336721,1345189,1353260,1359925,1365716,1370552,1374721,1378057,1380529,1381634,1381933,1381575,1380292,1377937,1374721,1370608,1365101,1358497,1350899,1341912
294,294,0,1175579,1192756,1209306,1225357,1240394,1255049,1268786,1281970,1294719,1306484,1317345,1327488,1336721,1345189,1353260,1359925,1365716,1370552,1374721,1378057,1380529,1381634,1381933,1381575,1380292,1377937,1374721,1370608,1365101,1358497,1350899,1341912
295,295,0,1175579,1192756,1209306,1225357,1240394,1255049,1268786,1281970,1294719,1306484,1317345,1327488,1336721,1345189,1353260,1359925,1365716,1370552,1374721,1378057,1380529,1381634,1381933,1381575,1380292,1377937,1374721,1370608,1365101,1358497,1350899,1341912
296,296,0,1175579,1192756,1209306,1225357,1240394,1255049,1268786,1281970,1294719,1306484,1317345,1327488,1336721,1345189,1353260,1359925,1365716,1370552,1374721,1378057,1380529,1381634,1381933,1381575,1380292,1377937,1374721,1370608,1365101,1358497,1350899,1341912
297,297,0,1175579,1192756,1209306,1225357,1240395,1255050,1268787,1281971,1294720,1306485,1317346,1327489,1336722,1345190,1353261,1359926,1365717,1370553,1374722,1378058,1380530,1381635,1381934,1381576,1380293,1377938,1374722,1370609,1365102,1358498,1350900,1341913
298,298,0,1175579,1192756,1209306,1225357,1240395,1255050,1268787,1281971,1294720,1306485,1317346,1327489,1336722,1345190,1353261,1359926,1365717,1370553,1374722,1378058,1380530,1381635,1381934,1381576,1380293,1377938,1374722,1370609,1365102,1358498,1350900,1341913
299,299,0,1175579,1192756,1209306,1225357,1240395,1255050,1268787,1281971,1294720,1306485,1317346,1327489,1336722,1345190,1353261,1359926,1365717,1370553,1374722,1378058,1380530,1381635,1381934,1381576,1380293,1377938,1374722,1370609,1365102,1358498,1350900,1341913
300,300,0,1175579,1192756,1209306,1225357,1240395,1255050,1268787,1281971,1294720,1306485,1317346,1327489,1336722,1345190,1353261,1359926,1365717,1370553,1374722,1378058,1380530,1381635,1381934,1381576,1380293,1377938,1374722,1370609,1365102,1358498,1350900,1341913
301,301,0,1175579,1192756,1209306,1225357,1240395,1255050,1268787,1281971,1294720,1306485,1317346,1327489,1336722,1345190,1353261,1359926,1365717,1370553,1374722,1378058,1380530,1381635,1381934,1381576,1380293,1377938,1374722,1370609,1365102,1358498,1350900,1341913
302,302,0,1175579,1192756,1209306,1225357,1240395,1255050,1268787,1281971,1294720,1306485,1317346,1327489,1336722,1345190,1353261,1359926,1365717,1370553,1374722,1378058,1380530,1381635,1381934,1381576,1380293,1377938,1374722,1370609,1365102,1358498,1350900,1341913
303,303,0,1175579,1192756,1209306,1225357,1240395,1255050,1268787,1281971,1294720,1306485,1317346,1327489,1336722,1345190,1353261,1359926,1365717,1370553,1374722,1378058,1380530,1381635,1381934,1381576,1380293,1377938,1374722,1370609,1365102,1358498,1350900,1341913
304,304,0,1175579,1192756,1209306,1225357,1240395,1255050,1268787,1281971,1294720,1306485,1317346,1327489,1336722,1345190,1353261,1359926,1365717,1370553,1374722,1378058,1380530,1381635,1381934,1381576,1380293,1377938,1374722,1370609,1365102,1358498,1350900,1341913
305,305,0,1175579,1192756,1209306,1225357,1240395,1255051,1268788,1281972,1294721,1306486,1317347,1327490,1336723,1345191,1353262,1359927,1365718,1370554,1374723,1378059,1380531,1381636,1381935,1381577,1380294,1377939,1374723,1370610,1365103,1358499,1350901,1341914
306,306,0,1175579,1192756,1209306,1225357,1240395,1255051,1268788,1281972,1294721,1306486,1317347,1327490,1336723,1345191,1353262,1359927,1365718,1370554,1374723,1378059,1380531,1381636,1381935,1381577,1380294,1377939,1374723,1370610,1365103,1358499,1350901,1341914
307,307,0,1175579,1192756,1209306,1225357,1240395,1255051,1268788,1281972,1294721,1306486,1317347,1327490,1336723,1345191,1353262,1359927,1365718,1370554,1374723,1378059,1380531,1381636,1381935,1381577,1380294,1377939,1374723,1370610,1365103,1358499,1350901,1341914
308,308,0,1175579,1192756,1209306,1225357,1240395,1255051,1268788,1281972,1294721,1306486,1317347,1327490,1336723,1345191,1353262,1359927,1365718,1370554,1374723,1378059,1380531,1381636,1381935,1381577,1380294,1377939,1374723,1370610,1365103,1358499,1350901,1341914
309,309,0,1175579,1192756,1209306,1225357,1240395,1255051,1268788,1281972,1294721,1306486,1317347,1327490,1336723,1345191,1353262,1359927,1365718,1370554,1374723,1378059,1380531,1381636,1381935,1381577,1380294,1377939,1374723,1370610,1365103,1358499,1350901,1341914
310,310,0,1175579,1192756,1209306,1225357,1240395,1255051,1268788,1281972,1294721,1306486,1317347,1327490,1336723,1345191,1353262,1359927,1365718,1370554,1374723,1378059,1380531,1381636,1381935,1381577,1380294,1377939,1374723,1370610,1365103,1358499,1350901,1341914
311,311,0,1175579,1192756,1209306,1225357,1240395,1255051,1268788,1281972,1294721,1306486,1317347,1327490,1336723,1345191,1353262,1359927,1365718,1370554,1374723,1378059,1380531,1381636,1381935,1381577,1380294,1377939,1374723,1370610,1365103,1358499,1350901,1341914
312,312,0,1175579,1192756,1209306,1225357,1240395,1255051,1268788,1281972,1294721,1306486,1317347,1327490,1336723,1345191,1353262,1359927,1365718,1370554,1374723,1378059,1380531,1381636,1381935,1381577,1380294,1377939,1374723,1370610,1365103,1358499,1350901,1341914
313,313,0,1572863,1192756,1209306,1225357,1240395,1255051,1268789,1281973,1294722,1306487,1317348,1327491,1336724,1345192,1353263,1359928,1365719,1370555,1374724,1378060,1380532,1381637,1381936,1381578,1380295,1377940,1374724,1370611,1365104,1358500,1350902,1341915
314,314,0,1175579,1192756,1209306,1225357,1240395,1255051,1268789,1281973,1294722,1306487,1317348,1327491,1336724,1345192,1353263,1359928,1365719,1370555,1374724,1378060,1380532,1381637,1381936,1381578,1380295,1377940,1374724,1370611,1365104,1358500,1350902,1341915
315,315,0,1175579,1192756,1209306,1225357,1240395,1255051,1268789,1281973,1294722,1306487,1317348,1327491,1336724,1345192,1353263,1359928,1365719,1370555,1374724,1378060,1380532,1381637,1381936,1381578,1380295,1377940,1374724,1370611,1365104,1358500,1350902,1341915
316,316,0,1175579,1192756,1209306,1225357,1240395,1255051,1268789,1281973,1294722,1306487,1317348,1327491,1336724,1345192,1353263,1359928,1365719,1370555,1374724,1378060,1380532,1381637,1381936,1381578,1380295,1377940,1374724,1370611,1365104,1358500,1350902,1341915
317,317,0,1175579,1192756,1209306,1225357,1240395,1255051,1268789,1281973,1294722,1306487,1317348,1327491,1336724,1345192,1353263,1359928,1365719,1370555,1374724,1378060,1380532,1381637,1381936,1381578,1380295,1377940,1374724,1370611,1365104,1358500,1350902,1341915
318,318,0,1175579,1192756,1209306,1225357,1240395,1255051,1268789,1281973,1294722,1306487,1317348,1327491,1336724,1345192,1353263,1359928,1365719,1370555,1374724,1378060,1380532,1381637,1381936,1381578,1380295,1377940,1374724,1370611,1365104,1358500,1350902,1341915
319,319,0,1175579,1192756,1209306,1225357,1240395,1255051,1268789,1281973,1294722,1306487,1317348,1327491,1336724,1345192,1353263,1359928,1365719,1370555,1374724,1378060,1380532,1381637,1381936,1381578,1380295,1377940,1374724,1370611,1365104,1358500,1350902,1341915
320,320,0,1175579,1192756,1209306,1225357,1240395,1255051,1268789,1281973,1294722,1306487,1317348,1327491,1336724,1345192,1353263,1359928,1365719,1370555,1374724,1378060,1380532,1381637,1381936,1381578,1380295,1377940,1374724,1370611,1365104,1358500,1350902,1341915
321,321,0,1175579,1192756,1209306,1225357,1240395,1255051,1268789,1281973,1294722,1306487,1317348,1327491,1336724,1345192,1353263,1359928,1365719,1370555,1374724,1378060,1380532,1381637,1381936,1381578,1380295,1377940,1374724,1370611,1365104,1358500,1350902,1341915
322,322,0,1175579,1192756,1209306,1225357,1240395,1255051,1268789,1281974,1294723,1306488,1317349,1327492,1336725,1345193,1353264,1359929,1365720,1370556,1374725,1378061,1380533,1381638,1381937,1381579,1380296,1377941,1374725,1370612,1365105,1358501,1350903,1341916
323,323,0,1175579,1192756,1209306,1225357,1240395,1255051,1268789,1281974,1294723,1306488,1317349,1327492,1336725,1345193,1353264,1359929,1365720,1370556,1374725,1378061,1380533,1381638,1381937,1381579,1380296,1377941,1374725,1370612,1365105,1358501,1350903,1341916
324,324,0,1175579,1192756,1209306,1225357,1240395,1255051,1268789,1281974,1294723,1306488,1317349,1327492,1336725,1345193,1353264,1359929,1365720,1370556,1374725,1378061,1380533,1381638,1381937,1381579,1380296,1377941,1374725,1370612,1365105,1358501,1350903,1341916
325,325,0,1175579,1192756,1209306,1225357,1240395,1255051,1268789,1281974,1294723,1306488,1317349,1327492,1336725,1345193,1353264,1359929,1365720,1370556,1374725,1378061,1380533,1381638,1381937,1381579,1380296,1377941,1374725,1370612,1365105,1358501,1350903,1341916
326,326,0,1175579,1192756,1209306,1225357,1240395,1255051,1268789,1281974,1294723,1306488,1317349,1327492,1336725,1345193,1353264,1359929,1365720,1370556,1374725,1378061,1380533,1381638,1381937,1381579,1380296,1377941,1374725,1370612,1365105,1358501,1350903,1341916
327,327,0,1175579,1192756,1209306,1225357,1240395,1255051,1268789,1281974,1294723,1306488,1317349,1327492,1336725,1345193,1353264,1359929,1365720,1370556,1374725,1378061,1380533,1381638,1381937,1381579,1380296,1377941,1374725,1370612,1365105,1358501,1350903,1341916
328,328,0,1175579,1192756,1209306,1225357,1240395,1255051,1268789,1281974,1294723,1306488,1317349,1327492,1336725,1345193,1353264,1359929,1365720,1370556,1374725,1378061,1380533,1381638,1381937,1381579,1380296,1377941,1374725,1370612,1365105,1358501,1350903,1341916
329,329,0,1175579,1192756,1209306,1225357,1240395,1255051,1268789,1281974,1294723,1306488,1317349,1327492,1336725,1345193,1353264,1359929,1365720,1370556,1374725,1378061,1380533,1381638,1381937,1381579,1380296,1377941,1374725,1370612,1365105,1358501,1350903,1341916
330,330,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294724,1306489,1317350,1327493,1336726,1345194,1353265,1359930,1365721,1370557,1374726,1378062,1380534,1381639,1381938,1381580,1380297,1377942,1374726,1370613,1365106,1358502,1350904,1341917
331,331,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294724,1306489,1317350,1327493,1336726,1345194,1353265,1359930,1365721,1370557,1374726,1378062,1380534,1381639,1381938,1381580,1380297,1377942,1374726,1370613,1365106,1358502,1350904,1341917
332,332,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294724,1306489,1317350,1327493,1336726,1345194,1353265,1359930,1365721,1370557,1374726,1378062,1380534,1381639,1381938,1381580,1380297,1377942,1374726,1370613,1365106,1358502,1350904,1341917
333,333,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294724,1306489,1317350,1327493,1336726,1345194,1353265,1359930,1365721,1370557,1374726,1378062,1380534,1381639,1381938,1381580,1380297,1377942,1374726,1370613,1365106,1358502,1350904,1341917
334,334,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294724,1306489,1317350,1327493,1336726,1345194,1353265,1359930,1365721,1370557,1374726,1378062,1380534,1381639,1381938,1381580,1380297,1377942,1374726,1370613,1365106,1358502,1350904,1341917
335,335,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294724,1306489,1317350,1327493,1336726,1345194,1353265,1359930,1365721,1370557,1374726,1378062,1380534,1381639,1381938,1381580,1380297,1377942,1374726,1370613,1365106,1358502,1350904,1341917
336,336,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294724,1306489,1317350,1327493,1336726,1345194,1353265,1359930,1365721,1370557,1374726,1378062,1380534,1381639,1381938,1381580,1380297,1377942,1374726,1370613,1365106,1358502,1350904,1341917
337,337,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294724,1306489,1317350,1327493,1336726,1345194,1353265,1359930,1365721,1370557,1374726,1378062,1380534,1381639,1381938,1381580,1380297,1377942,1374726,1370613,1365106,1358502,1350904,1341917
338,338,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294724,1306489,1317350,1327493,1336726,1345194,1353265,1359930,1365721,1370557,1374726,1378062,1380534,1381639,1381938,1381580,1380297,1377942,1374726,1370613,1365106,1358502,1350904,1341917
339,339,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294725,1306490,1317351,1327494,1336727,1345195,1353266,1359931,1365722,1370558,1374727,1378063,1380535,1381640,1381939,1381581,1380298,1377943,1374727,1370614,1365107,1358503,1350905,1341918
