Sample in Buffer,Sample in Window,TRIGGER,ANC_SYSTEM/Wanc[0]_0[23:0],ANC_SYSTEM/Wanc[1]_1[23:0],ANC_SYSTEM/Wanc[2]_2[23:0],ANC_SYSTEM/Wanc[3]_3[23:0],ANC_SYSTEM/Wanc[4]_4[23:0],ANC_SYSTEM/Wanc[5]_5[23:0],ANC_SYSTEM/Wanc[6]_6[23:0],ANC_SYSTEM/Wanc[7]_7[23:0],ANC_SYSTEM/Wanc[8]_8[23:0],ANC_SYSTEM/Wanc[9]_9[23:0],ANC_SYSTEM/Wanc[10]_10[23:0],ANC_SYSTEM/Wanc[11]_11[23:0]
480,480,0,-1298055,-1236403,-1158497,-1066339,-930605,-758099,-583876,-412317,-243504,-75390,91086,255773
481,481,0,-1298055,-1236403,-1158497,-1066339,-930605,-758099,-583876,-412317,-243504,-75390,91086,255773
482,482,0,-1298055,-1236403,-1158497,-1066339,-930605,-758099,-583876,-412317,-243504,-75390,91086,255773
483,483,0,-1298055,-1236403,-1158497,-1066339,-930605,-758099,-583876,-412317,-243504,-75390,91086,255773
484,484,0,-1298055,-1236403,-1158497,-1066339,-930605,-758099,-583876,-412317,-243504,-75390,91086,255773
485,485,0,-1298055,-1236403,-1158497,-1066339,-930605,-758099,-583876,-412317,-243504,-75390,91086,255773
486,486,0,-1298055,-1236403,-1158497,-1066339,-930605,-758099,-583876,-412317,-243504,-75390,91086,255773
487,487,0,-1298055,-1236403,-1158497,-1066339,-930605,-758099,-583876,-412317,-243504,-75390,91086,255773
488,488,0,-1298055,-1236403,-1158497,-1066339,-930605,-758099,-583876,-412317,-243504,-75390,91086,255773
489,489,0,-1298055,-1236403,-1158497,-1066339,-930605,-758099,-583876,-412317,-243504,-75390,91086,255773
490,490,0,-1298055,-1236403,-1158497,-1066339,-930605,-758099,-583876,-412317,-243504,-75390,91086,255773
491,491,0,-1298055,-1236403,-1158497,-1066339,-930605,-758099,-583876,-412317,-243504,-75390,91086,255773
492,492,0,-1298055,-1236403,-1158497,-1066339,-930605,-758099,-583876,-412317,-243504,-75390,91086,255773
493,493,0,-1298055,-1236403,-1158497,-1066339,-930605,-758099,-583876,-412317,-243504,-75390,91086,255773
494,494,0,-1298055,-1236403,-1158497,-1066339,-930605,-758099,-583876,-412317,-243504,-75390,91086,255773
495,495,0,-1298055,-1236403,-1158497,-1066339,-930605,-758099,-583876,-412317,-243504,-75390,91086,255773
496,496,0,-1298055,-1236403,-1158497,-1066339,-930605,-758099,-583876,-412317,-243504,-75390,91086,255773
497,497,0,-1298055,-1236403,-1158497,-1066339,-930605,-758099,-583876,-412317,-243504,-75390,91086,255773
498,498,0,-1298055,-1236403,-1158497,-1066339,-930605,-758099,-583876,-412317,-243504,-75390,91086,255773
499,499,0,-1298055,-1236403,-1158497,-1066339,-930605,-758099,-583876,-412317,-243504,-75390,91086,255773
500,500,0,-1298057,-1236405,-1158499,-1066341,-930606,-758100,-583877,-412318,-243505,-75391,91085,255772
501,501,0,-1298057,-1236405,-1158499,-1066341,-930606,-758100,-583877,-412318,-243505,-75391,91085,255772
502,502,0,-1298057,-1236405,-1158499,-1066341,-930606,-758100,-583877,-412318,-243505,-75391,91085,255772
503,503,0,-1298057,-1236405,-1158499,-1066341,-930606,-758100,-583877,-412318,-243505,-75391,91085,255772
504,504,0,-1298057,-1236405,-1158499,-1066341,-930606,-758100,-583877,-412318,-243505,-75391,91085,255772
505,505,0,-1298057,-1236405,-1158499,-1066341,-930606,-758100,-583877,-412318,-243505,-75391,91085,255772
506,506,0,-1298057,-1236405,-1158499,-1066341,-930606,-758100,-583877,-412318,-243505,-75391,91085,255772
507,507,0,-1298057,-1236405,-1158499,-1066341,-930606,-758100,-583877,-412318,-243505,-75391,91085,255772
508,508,0,-1298057,-1236405,-1158499,-1066341,-930606,-758100,-583877,-412318,-243505,-75391,91085,255772
509,509,0,-1298057,-1236405,-1158499,-1066341,-930606,-758100,-583877,-412318,-243505,-75391,91085,255772
510,510,0,-1298057,-1236405,-1158499,-1066341,-930606,-758100,-583877,-412318,-243505,-75391,91085,255772
511,511,0,-1298057,-1236405,-1158499,-1066341,-930606,-758100,-583877,-412318,-243505,-75391,91085,255772
512,512,1,-1298057,-1236405,-1158499,-1066341,-930606,-758100,-583877,-412318,-243505,-75391,91085,255772
513,513,0,-1298057,-1236405,-1158499,-1066341,-930606,-758100,-583877,-412318,-243505,-75391,91085,255772
514,514,0,-1298057,-1236405,-1158499,-1066341,-930606,-758100,-583877,-412318,-243505,-75391,91085,255772
515,515,0,-1298057,-1236405,-1158499,-1066341,-930606,-758100,-583877,-412318,-243505,-75391,91085,255772
516,516,0,-1298057,-1236405,-1158499,-1066341,-930606,-758100,-583877,-412318,-243505,-75391,91085,255772
517,517,0,-1298057,-1236405,-1158499,-1066341,-930606,-758100,-583877,-412318,-243505,-75391,91085,255772
518,518,0,-1298057,-1236405,-1158499,-1066341,-930606,-758100,-583877,-412318,-243505,-75391,91085,255772
519,519,0,-1298057,-1236405,-1158499,-1066341,-930606,-758100,-583877,-412318,-243505,-75391,91085,255772
520,520,0,-1298057,-1236405,-1158499,-1066341,-930606,-758100,-583877,-412318,-243505,-75391,91085,255772
521,521,0,-1298057,-1236405,-1158499,-1066341,-930606,-758100,-583877,-412318,-243505,-75391,91085,255772
522,522,0,-1298057,-1236405,-1158499,-1066341,-930606,-758100,-583877,-412318,-243505,-75391,91085,255772
523,523,0,-1298057,-1236405,-1158499,-1066341,-930606,-758100,-583877,-412318,-243505,-75391,91085,255772
524,524,0,-1298057,-1236405,-1158499,-1066341,-930606,-758100,-583877,-412318,-243505,-75391,91085,255772
525,525,0,-1298057,-1236405,-1158499,-1066341,-930606,-758100,-583877,-412318,-243505,-75391,91085,255772
526,526,0,-1298057,-1236405,-1158499,-1066341,-930606,-758100,-583877,-412318,-243505,-75391,91085,255772
527,527,0,-1298057,-1236405,-1158499,-1066341,-930606,-758100,-583877,-412318,-243505,-75391,91085,255772
528,528,0,-1298057,-1236405,-1158499,-1066341,-930606,-758100,-583877,-412318,-243505,-75391,91085,255772
529,529,0,-1298057,-1236405,-1158499,-1066341,-930606,-758100,-583877,-412318,-243505,-75391,91085,255772
530,530,0,-1298057,-1236405,-1158499,-1066341,-930606,-758100,-583877,-412318,-243505,-75391,91085,255772
531,531,0,-1298057,-1236405,-1158499,-1066341,-930606,-758100,-583877,-412318,-243505,-75391,91085,255772
532,532,0,-1298057,-1236405,-1158499,-1066341,-930606,-758100,-583877,-412318,-243505,-75391,91085,255772
533,533,0,-1298057,-1236405,-1158499,-1066341,-930606,-758100,-583877,-412318,-243505,-75391,91085,255772
534,534,0,-1298057,-1236405,-1158499,-1066341,-930606,-758100,-583877,-412318,-243505,-75391,91085,255772
535,535,0,-1298057,-1236405,-1158499,-1066341,-930606,-758100,-583877,-412318,-243505,-75391,91085,255772
536,536,0,-1298057,-1236405,-1158499,-1066341,-930606,-758100,-583877,-412318,-243505,-75391,91085,255772
537,537,0,-1298058,-1236406,-1158500,-1066342,-930607,-758101,-583878,-412319,-243506,-75392,91084,255771
538,538,0,-1298058,-1236406,-1158500,-1066342,-930607,-758101,-583878,-412319,-243506,-75392,91084,255771
539,539,0,-1298058,-1236406,-1158500,-1066342,-930607,-758101,-583878,-412319,-243506,-75392,91084,255771
540,540,0,-1298058,-1236406,-1158500,-1066342,-930607,-758101,-583878,-412319,-243506,-75392,91084,255771
541,541,0,-1298058,-1236406,-1158500,-1066342,-930607,-758101,-583878,-412319,-243506,-75392,91084,255771
542,542,0,-1298058,-1236406,-1158500,-1066342,-930607,-758101,-583878,-412319,-243506,-75392,91084,255771
543,543,0,-1298058,-1236406,-1158500,-1066342,-930607,-758101,-583878,-412319,-243506,-75392,91084,255771
544,544,0,-1298058,-1236406,-1158500,-1066342,-930607,-758101,-583878,-412319,-243506,-75392,91084,255771
545,545,0,-1298058,-1236406,-1158500,-1066342,-930607,-758101,-583878,-412319,-243506,-75392,91084,255771
546,546,0,-1298058,-1236406,-1158500,-1066342,-930607,-758101,-583878,-412319,-243506,-75392,91084,255771
547,547,0,-1298058,-1236406,-1158500,-1066342,-930607,-758101,-583878,-412319,-243506,-75392,91084,255771
548,548,0,-1298058,-1236406,-1158500,-1066342,-930607,-758101,-583878,-412319,-243506,-75392,91084,255771
549,549,0,-1298058,-1236406,-1158500,-1066342,-930607,-758101,-583878,-412319,-243506,-75392,91084,255771
550,550,0,-1298058,-1236406,-1158500,-1066342,-930607,-758101,-583878,-412319,-243506,-75392,91084,255771
551,551,0,-1298058,-1236406,-1158500,-1066342,-930607,-758101,-583878,-412319,-243506,-75392,91084,255771
552,552,0,-1298058,-1236406,-1158500,-1066342,-930607,-758101,-583878,-412319,-243506,-75392,91084,255771
553,553,0,-1298058,-1236406,-1158500,-1066342,-930607,-758101,-583878,-412319,-243506,-75392,91084,255771
554,554,0,-1298058,-1236406,-1158500,-1066342,-930607,-758101,-583878,-412319,-243506,-75392,91084,255771
555,555,0,-1298058,-1236406,-1158500,-1066342,-930607,-758101,-583878,-412319,-243506,-75392,91084,255771
556,556,0,-1298058,-1236406,-1158500,-1066342,-930607,-758101,-583878,-412319,-243506,-75392,91084,255771
557,557,0,-1298058,-1236406,-1158500,-1066342,-930607,-758101,-583878,-412319,-243506,-75392,91084,255771
558,558,0,-1298058,-1236406,-1158500,-1066342,-930607,-758101,-583878,-412319,-243506,-75392,91084,255771
559,559,0,-1298058,-1236406,-1158500,-1066342,-930607,-758101,-583878,-412319,-243506,-75392,91084,255771
560,560,0,-1298058,-1236406,-1158500,-1066342,-930607,-758101,-583878,-412319,-243506,-75392,91084,255771
561,561,0,-1298058,-1236406,-1158500,-1066342,-930607,-758101,-583878,-412319,-243506,-75392,91084,255771
562,562,0,-1298058,-1236406,-1158500,-1066342,-930607,-758101,-583878,-412319,-243506,-75392,91084,255771
563,563,0,-1298058,-1236406,-1158500,-1066342,-930607,-758101,-583878,-412319,-243506,-75392,91084,255771
564,564,0,-1298058,-1236406,-1158500,-1066342,-930607,-758101,-583878,-412319,-243506,-75392,91084,255771
565,565,0,-1298058,-1236406,-1158500,-1066342,-930607,-758101,-583878,-412319,-243506,-75392,91084,255771
566,566,0,-1298058,-1236406,-1158500,-1066342,-930607,-758101,-583878,-412319,-243506,-75392,91084,255771
567,567,0,-1298058,-1236406,-1158500,-1066342,-930607,-758101,-583878,-412319,-243506,-75392,91084,255771
568,568,0,-1298058,-1236406,-1158500,-1066342,-930607,-758101,-583878,-412319,-243506,-75392,91084,255771
569,569,0,-1298058,-1236406,-1158500,-1066342,-930607,-758101,-583878,-412319,-243506,-75392,91084,255771
570,570,0,-1298058,-1236406,-1158500,-1066342,-930607,-758101,-583878,-412319,-243506,-75392,91084,255771
571,571,0,-1298058,-1236406,-1158500,-1066342,-930607,-758101,-583878,-412319,-243506,-75392,91084,255771
572,572,0,-1298058,-1236406,-1158500,-1066342,-930607,-758101,-583878,-412319,-243506,-75392,91084,255771
573,573,0,-1298058,-1236406,-1158500,-1066342,-930607,-758101,-583878,-412319,-243506,-75392,91084,255771
574,574,0,-1298059,-1236407,-1158501,-1066343,-930608,-758102,-583879,-412320,-243507,-75393,91083,255770
575,575,0,-1298059,-1236407,-1158501,-1066343,-930608,-758102,-583879,-412320,-243507,-75393,91083,255770
576,576,0,-1298059,-1236407,-1158501,-1066343,-930608,-758102,-583879,-412320,-243507,-75393,91083,255770
577,577,0,-1298059,-1236407,-1158501,-1066343,-930608,-758102,-583879,-412320,-243507,-75393,91083,255770
578,578,0,-1298059,-1236407,-1158501,-1066343,-930608,-758102,-583879,-412320,-243507,-75393,91083,255770
579,579,0,-1298059,-1236407,-1158501,-1066343,-930608,-758102,-583879,-412320,-243507,-75393,91083,255770
580,580,0,-1298059,-1236407,-1158501,-1066343,-930608,-758102,-583879,-412320,-243507,-75393,91083,255770
581,581,0,-1298059,-1236407,-1158501,-1066343,-930608,-758102,-583879,-412320,-243507,-75393,91083,255770
582,582,0,-1298059,-1236407,-1158501,-1066343,-930608,-758102,-583879,-412320,-243507,-75393,91083,255770
583,583,0,-1298059,-1236407,-1158501,-1066343,-930608,-758102,-583879,-412320,-243507,-75393,91083,255770
584,584,0,-1298059,-1236407,-1158501,-1066343,-930608,-758102,-583879,-412320,-243507,-75393,91083,255770
585,585,0,-1298059,-1236407,-1158501,-1066343,-930608,-758102,-583879,-412320,-243507,-75393,91083,255770
586,586,0,-1298059,-1236407,-1158501,-1066343,-930608,-758102,-583879,-412320,-243507,-75393,91083,255770
587,587,0,-1298059,-1236407,-1158501,-1066343,-930608,-758102,-583879,-412320,-243507,-75393,91083,255770
588,588,0,-1298059,-1236407,-1158501,-1066343,-930608,-758102,-583879,-412320,-243507,-75393,91083,255770
589,589,0,-1298059,-1236407,-1158501,-1066343,-930608,-758102,-583879,-412320,-243507,-75393,91083,255770
590,590,0,-1298059,-1236407,-1158501,-1066343,-930608,-758102,-583879,-412320,-243507,-75393,91083,255770
591,591,0,-1298059,-1236407,-1158501,-1066343,-930608,-758102,-583879,-412320,-243507,-75393,91083,255770
592,592,0,-1298059,-1236407,-1158501,-1066343,-930608,-758102,-583879,-412320,-243507,-75393,91083,255770
593,593,0,-1298059,-1236407,-1158501,-1066343,-930608,-758102,-583879,-412320,-243507,-75393,91083,255770
594,594,0,-1298059,-1236407,-1158501,-1066343,-930608,-758102,-583879,-412320,-243507,-75393,91083,255770
595,595,0,-1298059,-1236407,-1158501,-1066343,-930608,-758102,-583879,-412320,-243507,-75393,91083,255770
596,596,0,-1298059,-1236407,-1158501,-1066343,-930608,-758102,-583879,-412320,-243507,-75393,91083,255770
597,597,0,-1298059,-1236407,-1158501,-1066343,-930608,-758102,-583879,-412320,-243507,-75393,91083,255770
598,598,0,-1298059,-1236407,-1158501,-1066343,-930608,-758102,-583879,-412320,-243507,-75393,91083,255770
599,599,0,-1298059,-1236407,-1158501,-1066343,-930608,-758102,-583879,-412320,-243507,-75393,91083,255770
600,600,0,-1298059,-1236407,-1158501,-1066343,-930608,-758102,-583879,-412320,-243507,-75393,91083,255770
601,601,0,-1298059,-1236407,-1158501,-1066343,-930608,-758102,-583879,-412320,-243507,-75393,91083,255770
602,602,0,-1298059,-1236407,-1158501,-1066343,-930608,-758102,-583879,-412320,-243507,-75393,91083,255770
603,603,0,-1298059,-1236407,-1158501,-1066343,-930608,-758102,-583879,-412320,-243507,-75393,91083,255770
604,604,0,-1298059,-1236407,-1158501,-1066343,-930608,-758102,-583879,-412320,-243507,-75393,91083,255770
605,605,0,-1298059,-1236407,-1158501,-1066343,-930608,-758102,-583879,-412320,-243507,-75393,91083,255770
606,606,0,-1298059,-1236407,-1158501,-1066343,-930608,-758102,-583879,-412320,-243507,-75393,91083,255770
607,607,0,-1298059,-1236407,-1158501,-1066343,-930608,-758102,-583879,-412320,-243507,-75393,91083,255770
608,608,0,-1298059,-1236407,-1158501,-1066343,-930608,-758102,-583879,-412320,-243507,-75393,91083,255770
609,609,0,-1298059,-1236407,-1158501,-1066343,-930608,-758102,-583879,-412320,-243507,-75393,91083,255770
610,610,0,-1298059,-1236407,-1158501,-1066343,-930608,-758102,-583879,-412320,-243507,-75393,91083,255770
611,611,0,-1298059,-1236407,-1158501,-1066343,-930608,-758102,-583879,-412320,-243507,-75393,91083,255770
612,612,0,-1298060,-1236408,-1158502,-1066344,-930609,-758103,-583880,-412321,-243508,-75394,91082,255769
613,613,0,-1298060,-1236408,-1158502,-1066344,-930609,-758103,-583880,-412321,-243508,-75394,91082,255769
614,614,0,-1298060,-1236408,-1158502,-1066344,-930609,-758103,-583880,-412321,-243508,-75394,91082,255769
615,615,0,-1298060,-1236408,-1158502,-1066344,-930609,-758103,-583880,-412321,-243508,-75394,91082,255769
616,616,0,-1298060,-1236408,-1158502,-1066344,-930609,-758103,-583880,-412321,-243508,-75394,91082,255769
617,617,0,-1298060,-1236408,-1158502,-1066344,-930609,-758103,-583880,-412321,-243508,-75394,91082,255769
618,618,0,-1298060,-1236408,-1158502,-1066344,-930609,-758103,-583880,-412321,-243508,-75394,91082,255769
619,619,0,-1298060,-1236408,-1158502,-1066344,-930609,-758103,-583880,-412321,-243508,-75394,91082,255769
620,620,0,-1298060,-1236408,-1158502,-1066344,-930609,-758103,-583880,-412321,-243508,-75394,91082,255769
621,621,0,-1298060,-1236408,-1158502,-1066344,-930609,-758103,-583880,-412321,-243508,-75394,91082,255769
622,622,0,-1298060,-1236408,-1158502,-1066344,-930609,-758103,-583880,-412321,-243508,-75394,91082,255769
623,623,0,-1298060,-1236408,-1158502,-1066344,-930609,-758103,-583880,-412321,-243508,-75394,91082,255769
624,624,0,-1298060,-1236408,-1158502,-1066344,-930609,-758103,-583880,-412321,-243508,-75394,91082,255769
625,625,0,-1298060,-1236408,-1158502,-1066344,-930609,-758103,-583880,-412321,-243508,-75394,91082,255769
626,626,0,-1298060,-1236408,-1158502,-1066344,-930609,-758103,-583880,-412321,-243508,-75394,91082,255769
627,627,0,-1298060,-1236408,-1158502,-1066344,-930609,-758103,-583880,-412321,-243508,-75394,91082,255769
628,628,0,-1298060,-1236408,-1158502,-1066344,-930609,-758103,-583880,-412321,-243508,-75394,91082,255769
629,629,0,-1298060,-1236408,-1158502,-1066344,-930609,-758103,-583880,-412321,-243508,-75394,91082,255769
630,630,0,-1298060,-1236408,-1158502,-1066344,-930609,-758103,-583880,-412321,-243508,-75394,91082,255769
631,631,0,-1298060,-1236408,-1158502,-1066344,-930609,-758103,-583880,-412321,-243508,-75394,91082,255769
632,632,0,-1298060,-1236408,-1158502,-1066344,-930609,-758103,-583880,-412321,-243508,-75394,91082,255769
633,633,0,-1298060,-1236408,-1158502,-1066344,-930609,-758103,-583880,-412321,-243508,-75394,91082,255769
634,634,0,-1298060,-1236408,-1158502,-1066344,-930609,-758103,-583880,-412321,-243508,-75394,91082,255769
635,635,0,-1298060,-1236408,-1158502,-1066344,-930609,-758103,-583880,-412321,-243508,-75394,91082,255769
636,636,0,-1298060,-1236408,-1158502,-1066344,-930609,-758103,-583880,-412321,-243508,-75394,91082,255769
637,637,0,-1298060,-1236408,-1158502,-1066344,-930609,-758103,-583880,-412321,-243508,-75394,91082,255769
638,638,0,-1298060,-1236408,-1158502,-1066344,-930609,-758103,-583880,-412321,-243508,-75394,91082,255769
639,639,0,-1298060,-1236408,-1158502,-1066344,-930609,-758103,-583880,-412321,-243508,-75394,91082,255769
640,640,0,-1298060,-1236408,-1158502,-1066344,-930609,-758103,-583880,-412321,-243508,-75394,91082,255769
641,641,0,-1298060,-1236408,-1158502,-1066344,-930609,-758103,-583880,-412321,-243508,-75394,91082,255769
642,642,0,-1298060,-1236408,-1158502,-1066344,-930609,-758103,-583880,-412321,-243508,-75394,91082,255769
643,643,0,-1298060,-1236408,-1158502,-1066344,-930609,-758103,-583880,-412321,-243508,-75394,91082,255769
644,644,0,-1298060,-1236408,-1158502,-1066344,-930609,-758103,-583880,-412321,-243508,-75394,91082,255769
645,645,0,-1298060,-1236408,-1158502,-1066344,-930609,-758103,-583880,-412321,-243508,-75394,91082,255769
646,646,0,-1298060,-1236408,-1158502,-1066344,-930609,-758103,-583880,-412321,-243508,-75394,91082,255769
647,647,0,-1298060,-1236408,-1158502,-1066344,-930609,-758103,-583880,-412321,-243508,-75394,91082,255769
648,648,0,-1298060,-1236408,-1158502,-1066344,-930609,-758103,-583880,-412321,-243508,-75394,91082,255769
649,649,0,-1298061,-1236409,-1158503,-1066345,-930610,-758104,-583881,-412322,-243509,-75395,91081,255768
650,650,0,-1298061,-1236409,-1158503,-1066345,-930610,-758104,-583881,-412322,-243509,-75395,91081,255768
651,651,0,-1298061,-1236409,-1158503,-1066345,-930610,-758104,-583881,-412322,-243509,-75395,91081,255768
652,652,0,-1298061,-1236409,-1158503,-1066345,-930610,-758104,-583881,-412322,-243509,-75395,91081,255768
653,653,0,-1298061,-1236409,-1158503,-1066345,-930610,-758104,-583881,-412322,-243509,-75395,91081,255768
654,654,0,-1298061,-1236409,-1158503,-1066345,-930610,-758104,-583881,-412322,-243509,-75395,91081,255768
655,655,0,-1298061,-1236409,-1158503,-1066345,-930610,-758104,-583881,-412322,-243509,-75395,91081,255768
656,656,0,-1298061,-1236409,-1158503,-1066345,-930610,-758104,-583881,-412322,-243509,-75395,91081,255768
657,657,0,-1298061,-1236409,-1158503,-1066345,-930610,-758104,-583881,-412322,-243509,-75395,91081,255768
658,658,0,-1298061,-1236409,-1158503,-1066345,-930610,-758104,-583881,-412322,-243509,-75395,91081,255768
659,659,0,-1298061,-1236409,-1158503,-1066345,-930610,-758104,-583881,-412322,-243509,-75395,91081,255768
660,660,0,-1298061,-1236409,-1158503,-1066345,-930610,-758104,-583881,-412322,-243509,-75395,91081,255768
661,661,0,-1298061,-1236409,-1158503,-1066345,-930610,-758104,-583881,-412322,-243509,-75395,91081,255768
662,662,0,-1298061,-1236409,-1158503,-1066345,-930610,-758104,-583881,-412322,-243509,-75395,91081,255768
663,663,0,-1298061,-1236409,-1158503,-1066345,-930610,-758104,-583881,-412322,-243509,-75395,91081,255768
664,664,0,-1298061,-1236409,-1158503,-1066345,-930610,-758104,-583881,-412322,-243509,-75395,91081,255768
665,665,0,-1298061,-1236409,-1158503,-1066345,-930610,-758104,-583881,-412322,-243509,-75395,91081,255768
666,666,0,-1298061,-1236409,-1158503,-1066345,-930610,-758104,-583881,-412322,-243509,-75395,91081,255768
667,667,0,-1298061,-1236409,-1158503,-1066345,-930610,-758104,-583881,-412322,-243509,-75395,91081,255768
668,668,0,-1298061,-1236409,-1158503,-1066345,-930610,-758104,-583881,-412322,-243509,-75395,91081,255768
669,669,0,-1298061,-1236409,-1158503,-1066345,-930610,-758104,-583881,-412322,-243509,-75395,91081,255768
670,670,0,-1298061,-1236409,-1158503,-1066345,-930610,-758104,-583881,-412322,-243509,-75395,91081,255768
671,671,0,-1298061,-1236409,-1158503,-1066345,-930610,-758104,-583881,-412322,-243509,-75395,91081,255768
672,672,0,-1298061,-1236409,-1158503,-1066345,-930610,-758104,-583881,-412322,-243509,-75395,91081,255768
673,673,0,-1298061,-1236409,-1158503,-1066345,-930610,-758104,-583881,-412322,-243509,-75395,91081,255768
674,674,0,-1298061,-1236409,-1158503,-1066345,-930610,-758104,-583881,-412322,-243509,-75395,91081,255768
675,675,0,-1298061,-1236409,-1158503,-1066345,-930610,-758104,-583881,-412322,-243509,-75395,91081,255768
676,676,0,-1298061,-1236409,-1158503,-1066345,-930610,-758104,-583881,-412322,-243509,-75395,91081,255768
677,677,0,-1298061,-1236409,-1158503,-1066345,-930610,-758104,-583881,-412322,-243509,-75395,91081,255768
678,678,0,-1298061,-1236409,-1158503,-1066345,-930610,-758104,-583881,-412322,-243509,-75395,91081,255768
679,679,0,-1298061,-1236409,-1158503,-1066345,-930610,-758104,-583881,-412322,-243509,-75395,91081,255768
680,680,0,-1298061,-1236409,-1158503,-1066345,-930610,-758104,-583881,-412322,-243509,-75395,91081,255768
681,681,0,-1298061,-1236409,-1158503,-1066345,-930610,-758104,-583881,-412322,-243509,-75395,91081,255768
682,682,0,-1298061,-1236409,-1158503,-1066345,-930610,-758104,-583881,-412322,-243509,-75395,91081,255768
683,683,0,-1298061,-1236409,-1158503,-1066345,-930610,-758104,-583881,-412322,-243509,-75395,91081,255768
684,684,0,-1298061,-1236409,-1158503,-1066345,-930610,-758104,-583881,-412322,-243509,-75395,91081,255768
685,685,0,-1298061,-1236409,-1158503,-1066345,-930610,-758104,-583881,-412322,-243509,-75395,91081,255768
686,686,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
687,687,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
688,688,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
689,689,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
690,690,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
691,691,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
692,692,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
693,693,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
694,694,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
695,695,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
696,696,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
697,697,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
698,698,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
699,699,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
700,700,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
701,701,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
702,702,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
703,703,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
704,704,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
705,705,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
706,706,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
707,707,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
708,708,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
709,709,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
710,710,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
711,711,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
712,712,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
713,713,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
714,714,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
715,715,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
716,716,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
717,717,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
718,718,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
719,719,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
720,720,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
721,721,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
722,722,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
723,723,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
